Make,Year of manufacture,Condition,Mileage,Engine Size,Fuel,Transmission,Price
Hyundai,2015.0,Nigerian Used,71181.0,1600.0,Petrol,Automatic,"8,400,000"
Toyota,2007.0,Nigerian Used,290721.0,3500.0,Petrol,Automatic,"2,782,500"
Hyundai,2012.0,Foreign Used,132315.0,2400.0,Petrol,Automatic,"3,990,000"
Lexus,2004.0,Foreign Used,144353.0,3300.0,Petrol,Automatic,"2,940,000"
Dodge,2008.0,Nigerian Used,2870739.0,3500.0,Petrol,Automatic,"2,100,000"
Toyota,2011.0,Foreign Used,199390.0,1800.0,Petrol,Automatic,"4,368,000"
Infiniti,2004.0,Nigerian Used,101828.0,4500.0,Petrol,Automatic,"2,625,000"
Toyota,2004.0,Nigerian Used,184240.0,3300.0,Petrol,Automatic,"1,890,000"
Hyundai,2015.0,Nigerian Used,86960.0,3300.0,Petrol,Automatic,"6,615,000"
Ford,2010.0,Nigerian Used,280188.0,3000.0,Petrol,Automatic,"2,625,000"
Renault,2008.0,Nigerian Used,82123.0,3274.9765625,Petrol,Automatic,"1,690,000"
Toyota,2007.0,Nigerian Used,219127.0,2400.0,Petrol,Automatic,"2,600,000"
Hyundai,2015.0,Foreign Used,122448.0,2400.0,Petrol,AMT,"9,450,000"
Toyota,2011.0,Nigerian Used,163716.0,2400.0,Petrol,Automatic,"2,730,000"
Toyota,2007.0,Nigerian Used,188877.0,2400.0,Petrol,Automatic,"2,600,000"
Toyota,2009.0,Foreign Used,92602.0,1800.0,Petrol,Automatic,"3,570,000"
Lexus,2005.0,Nigerian Used,76060.0,3300.0,Petrol,Automatic,"2,600,000"
Ford,2010.0,Foreign Used,463172.0,3000.0,Petrol,Automatic,"2,835,000"
Lexus,2008.0,Nigerian Used,184611.0,3274.9765625,Petrol,Automatic,"2,922,000"
Toyota,2009.0,Nigerian Used,169361.0,3600.0,Petrol,Automatic,"2,808,000"
Ford,2009.0,Nigerian Used,11096.0,3500.0,Petrol,Automatic,"2,100,000"
Toyota,2012.0,Nigerian Used,143200.0,2500.0,Petrol,Automatic,"3,990,000"
Land Rover,2007.0,Nigerian Used,185503.0,4200.0,Petrol,Automatic,"2,100,000"
Toyota,2002.0,Nigerian Used,196880.0,5600.0,Petrol,Automatic,"2,310,000"
Lexus,2004.0,Nigerian Used,195760.0,3300.0,Petrol,Automatic,"2,496,000"
Toyota,2008.0,Nigerian Used,308809.0,3500.0,Petrol,Automatic,"2,625,000"
Toyota,2007.0,Nigerian Used,91854.0,2400.0,Petrol,Automatic,"2,205,000"
Lexus,2006.0,Nigerian Used,310182.0,3000.0,Petrol,Automatic,"2,310,000"
Toyota,2008.0,Nigerian Used,211165.0,3500.0,Petrol,Automatic,"2,625,000"
Lexus,2007.0,Nigerian Used,228749.0,2500.0,Petrol,Automatic,"2,782,500"
Lexus,2008.0,Nigerian Used,112762.0,3274.9765625,Petrol,Automatic,"1,914,000"
Toyota,2004.0,Nigerian Used,138325.0,4700.0,Petrol,Automatic,"2,912,000"
Lexus,2005.0,Nigerian Used,152784.0,2500.0,Petrol,Automatic,"2,782,500"
Acura,2009.0,Nigerian Used,10351.0,35.0,Petrol,Automatic,"3,640,000"
Lexus,2004.0,Nigerian Used,106126.0,3300.0,Petrol,Automatic,"2,288,000"
Mercedes-Benz,2007.0,Foreign Used,305375.0,3500.0,Petrol,Automatic,"3,675,000"
Acura,2007.0,Nigerian Used,354807.0,3700.0,Petrol,Automatic,"2,572,500"
Toyota,2009.0,Nigerian Used,256020.0,2400.0,Petrol,Automatic,"2,600,000"
Ford,2010.0,Nigerian Used,83505.0,1600.0,Petrol,Automatic,"1,912,500"
Toyota,2011.0,Nigerian Used,145611.0,3500.0,Petrol,Automatic,"2,520,000"
Lexus,2002.0,Foreign Used,194524.0,3300.0,Petrol,Automatic,"2,520,000"
Hyundai,2012.0,Foreign Used,180555.0,1800.0,Petrol,Automatic,"3,990,000"
Nissan,2008.0,Foreign Used,113279.0,3500.0,Petrol,Automatic,"3,675,000"
Lexus,2007.0,Foreign Used,259837.0,3500.0,Petrol,Automatic,"4,732,000"
Renault,2008.0,Nigerian Used,29955.0,3274.9765625,Petrol,Automatic,"1,707,500"
Hyundai,2008.0,Nigerian Used,126473.0,3274.9765625,Petrol,Automatic,"6,730,000"
Lexus,2002.0,Nigerian Used,125060.0,3000.0,Petrol,Automatic,"2,496,000"
Toyota,2004.0,Nigerian Used,258147.0,3300.0,Petrol,Automatic,"2,496,000"
Toyota,2007.0,Nigerian Used,182533.65556660038,2400.0,Petrol,Automatic,"2,100,000"
Toyota,2012.0,Nigerian Used,34224.0,3500.0,Petrol,Automatic,"4,410,000"
Toyota,2009.0,Nigerian Used,136477.0,1800.0,Petrol,Automatic,"3,692,000"
Toyota,2011.0,Nigerian Used,57764.0,1800.0,Petrol,Automatic,"4,680,000"
Toyota,2005.0,Nigerian Used,436987.0,1600.0,Petrol,Automatic,"2,137,500"
Toyota,2008.0,Foreign Used,166063.0,2400.0,Petrol,Automatic,"3,952,000"
Acura,2008.0,Nigerian Used,186539.0,3700.0,Petrol,Automatic,"2,940,000"
Toyota,2009.0,Nigerian Used,240394.0,1800.0,Petrol,Automatic,"3,432,000"
Ford,2008.0,Nigerian Used,168131.0,3274.9765625,Petrol,Automatic,"1,690,000"
Mercedes-Benz,2013.0,Nigerian Used,82908.0,3500.0,Petrol,Automatic,"4,680,000"
Toyota,2009.0,Nigerian Used,120332.0,2400.0,Petrol,Automatic,"2,600,000"
Mercedes-Benz,2006.0,Foreign Used,242654.0,5000.0,Petrol,Automatic,"4,725,000"
Pontiac,2009.0,Foreign Used,246153.0,1800.0,Petrol,Automatic,"3,360,000"
Chrysler,2013.0,Foreign Used,182823.0,24.0,Petrol,Automatic,"4,200,000"
Lexus,2009.0,Nigerian Used,1530065.0,3500.0,Petrol,Automatic,"4,784,000"
Toyota,2012.0,Foreign Used,89735.0,1800.0,Petrol,Automatic,"5,200,000"
Infiniti,2006.0,Nigerian Used,169239.0,5600.0,Petrol,Automatic,"1,675,000"
Ford,2013.0,Nigerian Used,99988.0,3500.0,Petrol,Automatic,"2,625,000"
Toyota,2006.0,Nigerian Used,341149.0,3500.0,Petrol,Automatic,"2,625,000"
Toyota,2004.0,Nigerian Used,96072.0,4000.0,Petrol,Automatic,"1,837,500"
Ford,2013.0,Foreign Used,150025.0,2000.0,Petrol,Automatic,"3,990,000"
Toyota,2007.0,Foreign Used,184835.0,2400.0,Petrol,Automatic,"3,952,000"
Hyundai,2013.0,Nigerian Used,102268.0,1800.0,Petrol,Automatic,"3,120,000"
Acura,2006.0,Nigerian Used,114031.0,3500.0,Petrol,Automatic,"1,768,000"
Toyota,2013.0,Nigerian Used,50411.0,1800.0,Petrol,Automatic,"3,150,000"
Toyota,2007.0,Foreign Used,258598.0,1800.0,Petrol,Automatic,"3,328,000"
Hyundai,2013.0,Nigerian Used,85345.0,2400.0,Petrol,Automatic,"4,042,500"
Hyundai,2012.0,Nigerian Used,58248.0,2000.0,Petrol,Automatic,"3,125,000"
Hyundai,2011.0,Foreign Used,102194.0,1800.0,Petrol,Automatic,"3,465,000"
Acura,2009.0,Nigerian Used,429408.0,3700.0,Petrol,Automatic,"2,625,000"
Lexus,2002.0,Foreign Used,427071.0,3000.0,Petrol,Automatic,"2,887,500"
Toyota,2015.0,Foreign Used,62148.0,1800.0,Petrol,Automatic,"5,775,000"
Lexus,2008.0,Nigerian Used,132323.0,3500.0,Petrol,Automatic,"2,625,000"
Toyota,2009.0,Nigerian Used,196918.0,2400.0,Petrol,Automatic,"3,328,000"
Toyota,2007.0,Nigerian Used,203882.0,3300.0,Petrol,Automatic,"2,500,000"
Land Rover,2008.0,Nigerian Used,46887.0,3274.9765625,Petrol,Automatic,"3,930,000"
Toyota,2010.0,Nigerian Used,133492.0,2400.0,Petrol,Automatic,"2,964,000"
Toyota,2015.0,Nigerian Used,90272.0,2400.0,Petrol,Automatic,"5,928,000"
Toyota,2006.0,Foreign Used,290415.0,3500.0,Petrol,Automatic,"2,625,000"
Acura,2010.0,Nigerian Used,112020.0,3700.0,Petrol,Automatic,"4,680,000"
Hyundai,2014.0,Nigerian Used,101951.0,2000.0,Petrol,Automatic,"3,360,000"
Hyundai,2008.0,Nigerian Used,40382.0,3274.9765625,Petrol,Automatic,"7,178,000"
Lexus,2008.0,Nigerian Used,213189.0,3500.0,Petrol,Automatic,"3,360,000"
Chevrolet,2008.0,Nigerian Used,139741.0,3274.9765625,Petrol,Automatic,"4,154,000"
Toyota,2013.0,Foreign Used,195542.0,1800.0,Petrol,Automatic,"4,992,000"
Toyota,2015.0,Foreign Used,46336.0,3500.0,Petrol,Automatic,"15,080,000"
Hyundai,2014.0,Foreign Used,122936.0,3800.0,Petrol,Automatic,"5,565,000"
Ford,2007.0,Foreign Used,292069.0,3500.0,Petrol,Automatic,"3,640,000"
Toyota,2004.0,Nigerian Used,165284.0,3300.0,Petrol,Automatic,"2,756,000"
Toyota,2007.0,Foreign Used,194783.0,2000.0,Petrol,Automatic,"4,160,000"
Land Rover,2008.0,Nigerian Used,146891.0,3274.9765625,Petrol,Automatic,"12,330,000"
Toyota,2004.0,Nigerian Used,141882.0,3500.0,Petrol,Automatic,"2,310,000"
Toyota,2010.0,Foreign Used,219320.0,1800.0,Petrol,Automatic,"3,952,000"
Mercedes-Benz,2008.0,Nigerian Used,324323.0,4700.0,Petrol,Automatic,"6,760,000"
Toyota,2012.0,Foreign Used,279251.0,1800.0,Petrol,Automatic,"4,515,000"
Lexus,2004.0,Nigerian Used,120847.0,3300.0,Petrol,Automatic,"2,392,000"
Lexus,2006.0,Nigerian Used,128350.0,2500.0,Petrol,Automatic,"2,625,000"
Toyota,2005.0,Nigerian Used,94077.0,3300.0,Petrol,Automatic,"2,520,000"
Mercedes-Benz,2006.0,Nigerian Used,13571.0,3400.0,Petrol,Automatic,"3,744,000"
Toyota,2009.0,Nigerian Used,134528.0,3500.0,Petrol,Automatic,"2,704,000"
Lexus,2003.0,Nigerian Used,206338.0,3000.0,Petrol,Automatic,"2,100,000"
Hyundai,2016.0,Nigerian Used,33844.0,20000.0,Petrol,Automatic,"6,344,000"
Lexus,2005.0,Nigerian Used,148435.0,3000.0,Petrol,Automatic,"2,310,000"
Hyundai,2015.0,Foreign Used,127274.0,5000.0,Petrol,Automatic,"10,500,000"
Toyota,2008.0,Nigerian Used,45961.0,3500.0,Petrol,Automatic,"2,205,000"
Ford,2010.0,Nigerian Used,248893.0,3500.0,Petrol,Automatic,"2,467,500"
Lexus,2006.0,Nigerian Used,121412.0,3300.0,Petrol,Automatic,"2,310,000"
Lexus,2002.0,Nigerian Used,218353.0,3000.0,Petrol,Automatic,"1,995,000"
Toyota,2010.0,Foreign Used,185460.0,1800.0,Petrol,Automatic,"3,622,500"
Lexus,2005.0,Nigerian Used,156418.0,3300.0,Petrol,Automatic,"3,328,000"
Toyota,2006.0,Nigerian Used,96343.0,3500.0,Petrol,Automatic,"1,995,000"
Toyota,2008.0,Nigerian Used,93578.0,3500.0,Petrol,Automatic,"3,952,000"
Toyota,2009.0,Nigerian Used,216256.0,1800.0,Petrol,Automatic,"3,120,000"
Chevrolet,2011.0,Foreign Used,175142.0,3600.0,Petrol,Automatic,"4,725,000"
Toyota,2008.0,Foreign Used,306427.0,5700.0,Petrol,Automatic,"15,080,000"
Toyota,2016.0,Foreign Used,76965.0,1800.0,Petrol,Automatic,"6,090,000"
Toyota,2002.0,Nigerian Used,215340.0,3000.0,Petrol,Automatic,"2,200,000"
Land Rover,2009.0,Nigerian Used,128701.0,4400.0,Petrol,Automatic,"2,940,000"
Chrysler,2015.0,Nigerian Used,57904.0,3600.0,Petrol,Automatic,"5,040,000"
Toyota,2007.0,Nigerian Used,108179.0,2400.0,Petrol,Automatic,"2,625,000"
Toyota,2005.0,Nigerian Used,245731.0,3300.0,Petrol,Automatic,"2,310,000"
Toyota,2010.0,Foreign Used,90364.0,1800.0,Petrol,Automatic,"3,858,750"
Toyota,2003.0,Nigerian Used,342633.0,4000.0,Petrol,Automatic,"2,300,000"
Toyota,2009.0,Foreign Used,171795.0,1800.0,Petrol,Automatic,"3,465,000"
Lexus,2002.0,Nigerian Used,170739.0,3300.0,Petrol,Automatic,"1,785,000"
Chevrolet,2012.0,Nigerian Used,215704.0,2400.0,Petrol,Automatic,"3,260,000"
Hyundai,2008.0,Nigerian Used,47001.0,3274.9765625,Petrol,Automatic,"8,298,000"
Toyota,2012.0,Nigerian Used,96357.0,1800.0,Petrol,Automatic,"3,640,000"
Toyota,2003.0,Foreign Used,321420.0,3000.0,Petrol,Automatic,"2,641,600"
Lexus,2006.0,Foreign Used,210836.0,3000.0,Petrol,Automatic,"2,835,000"
Chevrolet,2014.0,Nigerian Used,182533.65556660038,1800.0,Petrol,Automatic,"2,625,000"
Ford,2007.0,Nigerian Used,209088.0,3500.0,Petrol,Automatic,"1,890,000"
Toyota,2010.0,Foreign Used,85212.0,2500.0,Petrol,Automatic,"4,264,000"
Lexus,2005.0,Nigerian Used,57855.0,3300.0,Petrol,Automatic,"2,835,000"
Toyota,2007.0,Nigerian Used,200280.0,20000.0,Petrol,Automatic,"2,600,000"
Toyota,2008.0,Nigerian Used,174070.0,3274.9765625,Petrol,Automatic,"17,930,000"
Mercedes-Benz,2008.0,Nigerian Used,160920.0,3274.9765625,Petrol,Automatic,"5,610,000"
Mercedes-Benz,2010.0,Nigerian Used,84345.0,3500.0,Petrol,Automatic,"5,775,000"
Toyota,2011.0,Foreign Used,77646.0,2500.0,Petrol,Automatic,"2,835,000"
Toyota,2016.0,Nigerian Used,49604.0,1800.0,Petrol,Automatic,"5,200,000"
Toyota,2007.0,Nigerian Used,144602.0,3300.0,Petrol,Automatic,"2,600,000"
Toyota,2008.0,Nigerian Used,115813.0,3274.9765625,Petrol,Automatic,"2,810,000"
Toyota,2007.0,Foreign Used,10199.0,3500.0,Petrol,Automatic,"2,362,500"
Chevrolet,2009.0,Foreign Used,274542.0,3600.0,Petrol,Automatic,"6,300,000"
Toyota,2007.0,Nigerian Used,285350.0,2400.0,Petrol,Automatic,"2,205,000"
Hyundai,2011.0,Foreign Used,89090.0,2400.0,Petrol,Automatic,"4,160,000"
Toyota,2008.0,Nigerian Used,318285.0,2400.0,Petrol,Automatic,"2,964,000"
Toyota,2010.0,Nigerian Used,189739.0,2500.0,Petrol,Automatic,"3,432,000"
Ford,2007.0,Nigerian Used,95227.0,3500.0,Petrol,Automatic,"2,600,000"
Lexus,2003.0,Nigerian Used,122125.0,3000.0,Petrol,Automatic,"2,080,000"
Toyota,2003.0,Nigerian Used,112583.0,3000.0,Petrol,Automatic,"2,100,000"
Hyundai,2008.0,Nigerian Used,143168.0,3274.9765625,Petrol,Automatic,"6,282,000"
Toyota,2011.0,Nigerian Used,248863.0,3500.0,Petrol,Automatic,"6,240,000"
Toyota,2009.0,Nigerian Used,274265.0,2400.0,Petrol,Automatic,"2,415,000"
Chevrolet,2008.0,Nigerian Used,36337.0,3274.9765625,Petrol,Automatic,"5,834,000"
Kia,2005.0,Foreign Used,162872.0,3500.0,Petrol,Automatic,"2,835,000"
Toyota,2011.0,Nigerian Used,135036.0,1800.0,Petrol,Automatic,"3,224,000"
Lexus,2008.0,Foreign Used,149092.0,3500.0,Petrol,Automatic,"5,145,000"
Toyota,2007.0,Nigerian Used,105517.0,3500.0,Petrol,Automatic,"2,600,000"
Toyota,2009.0,Nigerian Used,143829.0,2700.0,Petrol,Automatic,"5,512,000"
Lexus,2005.0,Nigerian Used,268389.0,3000.0,Petrol,Automatic,"2,415,000"
Toyota,2008.0,Nigerian Used,101224.0,3500.0,Petrol,Automatic,"2,625,000"
Toyota,2007.0,Nigerian Used,201547.0,2700.0,Petrol,Automatic,"3,120,000"
Ford,2012.0,Nigerian Used,114305.0,2500.0,Petrol,Automatic,"2,100,000"
Mercedes-Benz,2010.0,Nigerian Used,161785.0,3500.0,Petrol,Automatic,"5,550,000"
Lexus,2008.0,Nigerian Used,136552.0,2500.0,Petrol,Automatic,"2,520,000"
Toyota,2017.0,Nigerian Used,99735.0,2400.0,Petrol,Automatic,"10,500,000"
Chevrolet,2008.0,Nigerian Used,123.0,3274.9765625,Petrol,Automatic,"11,800,000"
Toyota,2004.0,Nigerian Used,261074.0,2400.0,Petrol,Automatic,"3,120,000"
Dodge,2004.0,Nigerian Used,396150.0,3700.0,Petrol,Automatic,"1,575,000"
Toyota,2009.0,Nigerian Used,276128.0,1500.0,Hybrid,Automatic,"2,625,000"
Toyota,2008.0,Nigerian Used,138400.0,3274.9765625,Petrol,Automatic,"3,090,000"
Toyota,2015.0,Nigerian Used,65786.0,3500.0,Petrol,Automatic,"6,552,000"
Lexus,2007.0,Nigerian Used,241931.0,3500.0,Petrol,Automatic,"4,888,000"
Hyundai,2011.0,Foreign Used,196330.0,1800.0,Petrol,Automatic,"4,160,000"
Toyota,2011.0,Nigerian Used,115034.0,2700.0,Petrol,Automatic,"6,968,000"
Toyota,2007.0,Nigerian Used,333942.0,3500.0,Petrol,Automatic,"2,600,000"
Toyota,2005.0,Foreign Used,140590.0,2400.0,Petrol,Automatic,"2,808,000"
Land Rover,2008.0,Nigerian Used,151210.0,3274.9765625,Petrol,Automatic,"4,490,000"
Hyundai,2008.0,Nigerian Used,102206.0,3274.9765625,Petrol,Automatic,"5,498,000"
Kia,2013.0,Nigerian Used,37455.0,3500.0,Petrol,Automatic,"3,412,500"
Toyota,2009.0,Nigerian Used,269616.0,1800.0,Petrol,Automatic,"2,415,000"
Toyota,2003.0,Foreign Used,308967.0,3000.0,Petrol,Automatic,"2,415,103"
SsangYong,2009.0,Nigerian Used,155231.0,2400.0,Petrol,Automatic,"2,625,000"
Toyota,2010.0,Foreign Used,189486.0,1800.0,Petrol,Automatic,"3,570,000"
Kia,2015.0,Nigerian Used,88662.0,3300.0,Petrol,Automatic,"10,500,000"
Toyota,2007.0,Nigerian Used,312282.0,3500.0,Petrol,Automatic,"2,496,000"
Toyota,2009.0,Nigerian Used,164957.0,3500.0,Petrol,Automatic,"2,808,000"
Toyota,2012.0,Nigerian Used,179951.0,5700.0,Petrol,Automatic,"5,250,000"
Toyota,2010.0,Foreign Used,163019.0,1800.0,Petrol,Automatic,"3,780,000"
Toyota,2014.0,Nigerian Used,71601.0,1800.0,Petrol,Automatic,"4,410,000"
Hyundai,2011.0,Nigerian Used,99145.0,18.0,Petrol,Automatic,"3,120,000"
Acura,2006.0,Nigerian Used,112158.0,3500.0,Petrol,Automatic,"1,872,000"
Toyota,2010.0,Nigerian Used,188499.0,2500.0,Petrol,Automatic,"3,120,000"
Toyota,2011.0,Nigerian Used,144248.0,2500.0,Petrol,Automatic,"2,730,000"
Toyota,2009.0,Nigerian Used,1449691.0,1600.0,Petrol,Automatic,"2,860,000"
Toyota,2003.0,Foreign Used,151679.0,1800.0,Petrol,Automatic,"2,496,000"
Chevrolet,2008.0,Nigerian Used,221552.0,2400.0,Hybrid,Automatic,"2,047,500"
Toyota,2010.0,Foreign Used,210366.0,2500.0,Petrol,Automatic,"5,616,000"
Mercedes-Benz,2012.0,Nigerian Used,280907.0,3500.0,Petrol,Automatic,"3,780,000"
Toyota,2013.0,Nigerian Used,76486.0,2400.0,Petrol,Automatic,"3,744,000"
Toyota,2007.0,Nigerian Used,115055.0,2400.0,Petrol,Automatic,"2,600,000"
Lexus,2002.0,Nigerian Used,221831.0,3000.0,Petrol,Automatic,"2,184,000"
Toyota,2012.0,Nigerian Used,93685.0,1800.0,Petrol,Automatic,"4,160,000"
Jeep,2007.0,Nigerian Used,75157.0,3700.0,Petrol,Automatic,"1,575,000"
Kia,2012.0,Nigerian Used,145309.0,3500.0,Petrol,Automatic,"5,250,000"
Toyota,2009.0,Nigerian Used,264799.0,2400.0,Petrol,Automatic,"2,205,000"
Kia,2016.0,Foreign Used,77152.0,3000.0,Petrol,Automatic,"9,450,000"
Hyundai,2010.0,Nigerian Used,112204.0,2200.0,Petrol,Automatic,"4,200,000"
Hyundai,2008.0,Nigerian Used,17122.0,3274.9765625,Petrol,Automatic,"9,530,000"
Toyota,2009.0,Nigerian Used,236354.0,2400.0,Petrol,Automatic,"2,600,000"
Lexus,2003.0,Nigerian Used,191482.0,3000.0,Petrol,Automatic,"1,995,000"
Acura,2010.0,Nigerian Used,168926.0,3000.0,Petrol,Automatic,"4,056,000"
Chevrolet,2014.0,Nigerian Used,87498.0,1600.0,Petrol,Automatic,"3,150,000"
Toyota,2004.0,Nigerian Used,267928.0,3300.0,Petrol,Automatic,"2,288,000"
Mercedes-Benz,2010.0,Foreign Used,53401.0,3500.0,Petrol,Automatic,"6,310,000"
Lexus,2002.0,Nigerian Used,190875.0,3000.0,Petrol,Automatic,"2,184,000"
Hyundai,2008.0,Nigerian Used,127534.0,3274.9765625,Petrol,Automatic,"7,290,000"
Toyota,2005.0,Foreign Used,279479.0,3000.0,Petrol,Automatic,"2,415,000"
Toyota,2009.0,Nigerian Used,125589.0,2400.0,Petrol,Automatic,"2,310,000"
Toyota,2009.0,Nigerian Used,234265.0,2400.0,Petrol,Automatic,"2,520,000"
Toyota,2003.0,Nigerian Used,270359.0,4700.0,Petrol,Automatic,"2,548,000"
Ford,2008.0,Nigerian Used,252855.0,3500.0,Petrol,Automatic,"1,680,000"
Toyota,2008.0,Foreign Used,342589.0,1800.0,Petrol,Automatic,"3,150,000"
Pontiac,2010.0,Nigerian Used,95122.0,1800.0,Petrol,Automatic,"3,255,000"
Toyota,2014.0,Nigerian Used,77468.0,1800.0,Petrol,Automatic,"4,515,000"
Ford,2013.0,Nigerian Used,31192.0,1600.0,Petrol,Automatic,"4,680,000"
Toyota,2004.0,Nigerian Used,261065.0,3300.0,Petrol,Automatic,"2,288,000"
Toyota,2007.0,Nigerian Used,87034.0,2400.0,Petrol,Automatic,"2,100,000"
Toyota,2009.0,Nigerian Used,128309.0,2500.0,Petrol,Automatic,"2,310,000"
Toyota,2006.0,Nigerian Used,395083.0,3300.0,Petrol,Automatic,"2,100,000"
Hyundai,2014.0,Nigerian Used,91219.0,2000.0,Petrol,Automatic,"4,725,000"
Mercedes-Benz,2010.0,Nigerian Used,74039.0,3500.0,Petrol,Automatic,"5,040,000"
Hyundai,2019.0,Nigerian Used,43168.0,1600.0,Petrol,Automatic,"6,825,000"
Toyota,2007.0,Nigerian Used,299527.0,2400.0,Petrol,Automatic,"2,415,000"
Toyota,2013.0,Nigerian Used,194940.0,1800.0,Petrol,Automatic,"3,536,000"
Kia,2013.0,Nigerian Used,134013.0,3800.0,Petrol,Automatic,"4,410,000"
Pontiac,2003.0,Nigerian Used,175447.0,1800.0,Petrol,Automatic,"2,415,000"
Lexus,2002.0,Nigerian Used,180360.0,3300.0,Petrol,Automatic,"2,080,000"
Toyota,2007.0,Nigerian Used,23909.0,2400.0,Petrol,Automatic,"2,310,000"
Toyota,1998.0,Nigerian Used,188782.0,3000.0,Petrol,Automatic,"1,560,000"
Toyota,2011.0,Nigerian Used,168744.0,3500.0,Petrol,Automatic,"4,515,000"
Hyundai,2011.0,Foreign Used,289790.0,4600.0,Petrol,Automatic,"3,150,000"
Toyota,2009.0,Nigerian Used,11582.0,3500.0,Petrol,AMT,"4,200,000"
Toyota,2008.0,Nigerian Used,105864.0,2400.0,Petrol,Automatic,"2,600,000"
Kia,2005.0,Foreign Used,200156.0,2900.0,Diesel,Automatic,"2,205,000"
Lexus,2006.0,Nigerian Used,214198.0,2500.0,Petrol,Automatic,"2,310,000"
Kia,2010.0,Foreign Used,112196.0,2000.0,Petrol,Automatic,"2,940,000"
Infiniti,2008.0,Nigerian Used,357754.0,3500.0,Petrol,Automatic,"2,100,000"
Toyota,2003.0,Nigerian Used,275575.0,3500.0,Petrol,Automatic,"2,704,000"
Kia,2017.0,Foreign Used,47979.0,2400.0,Petrol,Automatic,"6,300,000"
Toyota,2010.0,Nigerian Used,222962.0,3500.0,Petrol,Automatic,"2,625,000"
Ford,2014.0,Nigerian Used,67462.0,1600.0,Petrol,Automatic,"2,205,000"
Kia,2015.0,Nigerian Used,62440.0,35000.0,Petrol,Automatic,"7,350,000"
Toyota,2008.0,Nigerian Used,77035.0,2400.0,Petrol,Automatic,"2,500,000"
Toyota,2009.0,Nigerian Used,185182.0,1800.0,Petrol,Automatic,"2,835,000"
Lexus,2001.0,Nigerian Used,336469.0,3000.0,Petrol,Automatic,"1,680,000"
Lexus,2006.0,Nigerian Used,79526.0,3300.0,Petrol,Automatic,"2,100,000"
Toyota,2004.0,Nigerian Used,100399.0,3000.0,Petrol,Automatic,"2,184,000"
Kia,2008.0,Nigerian Used,107965.0,3274.9765625,Petrol,Automatic,"1,690,000"
Hyundai,2009.0,Foreign Used,113451.0,3300.0,Petrol,Automatic,"2,940,000"
Mazda,2006.0,Foreign Used,222788.0,2700.0,Petrol,Automatic,"2,415,000"
Hyundai,2013.0,Nigerian Used,98359.0,1800.0,Petrol,Automatic,"3,016,000"
Kia,2011.0,Nigerian Used,75459.0,1600.0,Petrol,Automatic,"3,675,000"
Toyota,1996.0,Nigerian Used,111185.0,2400.0,Petrol,Automatic,"1,837,500"
Toyota,2007.0,Nigerian Used,111237.0,2400.0,Petrol,Automatic,"2,100,000"
Mazda,2007.0,Foreign Used,322125.0,3500.0,Petrol,Automatic,"4,004,000"
Toyota,2011.0,Nigerian Used,104659.0,2700.0,Petrol,Automatic,"4,725,000"
Toyota,2017.0,Nigerian Used,8383.0,4000.0,Petrol,Automatic,"34,650,000"
Kia,2012.0,Nigerian Used,102168.0,2000.0,Petrol,Automatic,"2,625,000"
Mazda,2008.0,Nigerian Used,147971.0,3700.0,Petrol,Automatic,"3,328,000"
Mazda,2010.0,Foreign Used,340782.0,3700.0,Petrol,Automatic,"4,700,000"
Lexus,2007.0,Nigerian Used,392106.0,3500.0,Petrol,Automatic,"3,045,000"
Toyota,2007.0,Nigerian Used,191305.0,2000.0,Petrol,Automatic,"2,310,000"
Land Rover,2006.0,Nigerian Used,232306.0,4400.0,Petrol,Automatic,"2,100,000"
Mazda,2010.0,Foreign Used,97408.0,35.0,Petrol,Automatic,"4,200,000"
Mercedes-Benz,2008.0,Nigerian Used,155367.0,3274.9765625,Petrol,Automatic,"5,274,000"
Toyota,2003.0,Foreign Used,174261.0,2400.0,Petrol,Automatic,"2,520,000"
Toyota,2007.0,Foreign Used,120976.0,1800.0,Petrol,Automatic,"3,150,000"
Toyota,2003.0,Nigerian Used,138465.0,4700.0,Petrol,Automatic,"2,496,000"
Lexus,2006.0,Nigerian Used,369464.0,4300.0,Petrol,Automatic,"2,808,000"
Hyundai,2014.0,Nigerian Used,147705.0,2000.0,Petrol,Automatic,"3,255,000"
Hyundai,2007.0,Foreign Used,178427.0,3500.0,Petrol,Automatic,"3,588,000"
Mazda,2009.0,Nigerian Used,225215.0,2500.0,Petrol,Automatic,"3,255,000"
Toyota,2004.0,Nigerian Used,168851.0,4700.0,Petrol,Automatic,"2,100,000"
Kia,2011.0,Foreign Used,255053.0,2400.0,Petrol,Automatic,"6,300,000"
Toyota,2004.0,Nigerian Used,205052.0,1800.0,Petrol,Automatic,"2,080,000"
Dodge,2013.0,Foreign Used,159980.0,3600.0,Petrol,Automatic,"6,825,000"
Lexus,2006.0,Nigerian Used,176236.0,3500.0,Petrol,Automatic,"2,520,000"
Ford,2008.0,Foreign Used,468957.0,2200.0,Diesel,Manual,"3,675,000"
Toyota,2008.0,Nigerian Used,238846.0,2400.0,Petrol,Automatic,"2,835,000"
Mercedes-Benz,2008.0,Nigerian Used,164344.0,3274.9765625,Petrol,Automatic,"3,930,000"
Toyota,2009.0,Nigerian Used,197338.0,1800.0,Petrol,Automatic,"2,704,000"
